qkte_b_r3,192,64,320,48,64,32,80,4,4
qkte_c_r3,192,64,320,32,64,64,80,6,4
qkte_a_r3,192,64,320,48,64,64,80,4,4
qkto_f_r2,192,64,256,32,64,32,64,6,4
qkto_c_r3,192,64,256,32,64,64,64,6,4
qkto_f_r3,192,64,256,32,64,32,64,6,4
pve_a_r3,192,320,64,48,320,32,16,4,4
pve_c_r3,192,320,64,32,320,32,16,6,4
pve_a_r4,192,320,64,48,320,32,16,4,4
pvo_f_r2,192,256,64,32,64,64,16,6,4
pvo_e_r3,192,256,64,48,128,32,16,4,4
pvo_f_r3,192,256,64,32,64,64,16,6,4
