function_name,call_count,total_time_seconds,avg_time_seconds,median_time_seconds,min_time_seconds,max_time_seconds,std_dev_seconds
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/numpy/core/fromnumeric.py:_wrapreduction:88,4964,0.069409195,0.000013983,0.000011591,0.000009658,0.000193495,0.000010356
<frozen os>:__getitem__:686,2020,0.068934552,0.000034126,0.000032501,0.000031119,0.000150844,0.000007998
/home/jiajli/apps/IRON/iron/common/compilation.py:<genexpr>:596,695,0.068530096,0.000098604,0.000006702,0.000005891,0.004270378,0.000337588
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_scf_ops_gen.py:yield_:1396,1322,0.068407851,0.000051746,0.000049784,0.000046688,0.000341553,0.000009843
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:_flatten_branches:2248,1,0.068209148,0.068209148,0.068209148,0.068209148,0.068209148,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:_flush_characters:3634,259,0.067471005,0.000260506,0.000257124,0.000254740,0.000494051,0.000015836
/home/jiajli/apps/IRON/iron/operators/rope/design.py:core_body:84,4,0.067173867,0.016793467,0.015905708,0.015585901,0.019776549,0.001997088
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:to:1381,2,0.066464401,0.033232200,0.033232200,0.033024083,0.033440318,0.000294323
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:named_parameters:2717,342,0.066358715,0.000194031,0.000137354,0.000084889,0.000411665,0.000097007
/usr/lib/python3.12/inspect.py:_signature_from_callable:2566,480,0.065772022,0.000137025,0.000136327,0.000120116,0.000206249,0.000010113
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/meta.py:maybe_no_args:81,480,0.065683061,0.000136840,0.000139933,0.000111731,0.000344790,0.000017616
/usr/lib/python3.12/pathlib.py:is_absolute:760,8626,0.064308054,0.000007455,0.000007184,0.000006773,0.000266002,0.000003918
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:__init__:87,544,0.063642036,0.000116989,0.000109266,0.000097964,0.000302289,0.000019250
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:cons:205,1859,0.063412888,0.000034111,0.000032782,0.000030758,0.000293954,0.000008894
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/dialects/arith.py:_binary_op:376,152,0.063345944,0.000416750,0.000413750,0.000377231,0.000669732,0.000029228
/usr/lib/python3.12/fractions.py:forward:617,1023,0.062964495,0.000061549,0.000060695,0.000058590,0.000108735,0.000004136
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:_cons_tiles_ops:249,1020,0.062738091,0.000061508,0.000045125,0.000043281,0.000456730,0.000054522
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/__init__.py:<module>:3,1,0.062656044,0.062656044,0.062656044,0.062656044,0.062656044,0.000000000
/usr/lib/python3.12/fractions.py:reverse:630,1023,0.062161560,0.000060764,0.000059632,0.000057969,0.000142178,0.000005063
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/helpers/taplib/tensortiler2d.py:offset_fn:218,930,0.061552113,0.000066185,0.000064587,0.000061896,0.000174519,0.000007368
/usr/lib/python3.12/logging/__init__.py:flush:1146,1176,0.061125608,0.000051978,0.000036740,0.000033182,0.014161306,0.000411902
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_main.py:<module>:756,1,0.060390304,0.060390304,0.060390304,0.060390304,0.060390304,0.000000000
/home/jiajli/apps/IRON/iron/common/aie_context.py:<lambda>:54,8711,0.059838498,0.000006869,0.000006522,0.000005781,0.000091823,0.000002180
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:resolve:46,726,0.059827481,0.000082407,0.000075583,0.000071715,0.000259550,0.000021652
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:bd_dim_layout_array_array_attr_builder:142,1020,0.059336753,0.000058173,0.000040286,0.000038252,0.003797777,0.000125190
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:__init__:1549,2675,0.058393418,0.000021829,0.000021040,0.000019988,0.000072757,0.000002433
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:_split_common_prefix:2290,1,0.058342475,0.058342475,0.058342475,0.058342475,0.058342475,0.000000000
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/helpers/util.py:np_ndarray_type_get_shape:198,1593,0.057944531,0.000036374,0.000034665,0.000032502,0.000154872,0.000007315
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/meta.py:op_decorator:74,480,0.057909517,0.000120645,0.000123954,0.000096712,0.000298733,0.000016227
/usr/lib/python3.12/re/_parser.py:parse:994,4,0.057390470,0.014347617,0.003174457,0.000952104,0.050089452,0.023852314
/usr/lib/python3.12/re/_compiler.py:_compile:56,144,0.056683953,0.000393639,0.000096607,0.000034355,0.013297188,0.001159980
/usr/lib/python3.12/inspect.py:ismodule:293,8092,0.056051918,0.000006927,0.000006793,0.000006342,0.000072116,0.000001089
/usr/lib/python3.12/inspect.py:isframe:490,8092,0.055662558,0.000006879,0.000006732,0.000006292,0.000076113,0.000001292
/usr/lib/python3.12/inspect.py:istraceback:476,8092,0.055463097,0.000006854,0.000006713,0.000006262,0.000024426,0.000000797
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:prod:172,2116,0.054126805,0.000025580,0.000007579,0.000006001,0.000299384,0.000021158
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:<module>:4671,1,0.054083699,0.054083699,0.054083699,0.054083699,0.054083699,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:fix_groups:3071,1,0.053818309,0.053818309,0.053818309,0.053818309,0.053818309,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:fix_groups:2140,1,0.053802069,0.053802069,0.053802069,0.053802069,0.053802069,0.000000000
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:op:417,2699,0.053081987,0.000019667,0.000019236,0.000018085,0.000042640,0.000001834
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:__init__:523,162,0.052270746,0.000322659,0.000261077,0.000241786,0.001105574,0.000103859
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_scf_ops_gen.py:__init__:289,1290,0.052160895,0.000040435,0.000039615,0.000036970,0.000156115,0.000004849
/usr/lib/python3.12/pathlib.py:name:589,2459,0.052046996,0.000021166,0.000019006,0.000017994,0.000241646,0.000011907
/usr/lib/python3.12/contextlib.py:helper:301,2376,0.051739480,0.000021776,0.000020929,0.000019797,0.000440831,0.000009587
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/utils/hostruntime/hostruntime.py:read_insts_binary:210,1128,0.051652874,0.000045792,0.000042941,0.000039194,0.000312208,0.000012322
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:__init__:3355,1324,0.051553206,0.000038937,0.000037886,0.000035046,0.000084219,0.000004103
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/tiktoken/core.py:__init__:54,1,0.051311145,0.051311145,0.051311145,0.051311145,0.051311145,0.000000000
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/runtime.py:drain:209,702,0.051105884,0.000072800,0.000070914,0.000068529,0.000253016,0.000009385
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aiex_ops_gen.py:dma_free_task:1664,1493,0.051050956,0.000034194,0.000033604,0.000032221,0.000054633,0.000002166
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/safetensors/torch.py:load_file:339,1,0.051003976,0.051003976,0.051003976,0.051003976,0.051003976,0.000000000
/usr/lib/python3.12/pathlib.py:is_absolute:759,6929,0.050950747,0.000007353,0.000007144,0.000006703,0.000032041,0.000001069
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_ods_common.py:get_op_results_or_values:133,6385,0.050781587,0.000007953,0.000007675,0.000007063,0.000199986,0.000002693
/home/jiajli/apps/IRON/iron/common/compilation.py:compile:574,4,0.050565790,0.012641447,0.012367507,0.009857336,0.015973441,0.002780301
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/dialects/arith.py:index_cast:132,496,0.050237573,0.000101285,0.000099363,0.000093476,0.000329872,0.000012585
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:tile:1012,726,0.050206047,0.000069154,0.000062819,0.000059492,0.000227189,0.000020192
/usr/lib/python3.12/subprocess.py:<genexpr>:1881,1000,0.050078537,0.000050079,0.000047435,0.000045065,0.000120067,0.000010118
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/endpoint.py:__eq__:26,1096,0.049813473,0.000045450,0.000044364,0.000043271,0.000212270,0.000007224
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:get_mem_tiles:115,66,0.049344979,0.000747651,0.000719666,0.000705870,0.002218260,0.000185332
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_scf_ops_gen.py:__init__:1379,1322,0.049191142,0.000037210,0.000036113,0.000033834,0.000234202,0.000006678
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:op:58,7612,0.048884902,0.000006422,0.000006141,0.000005861,0.000144813,0.000001958
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:get_shim_tiles:103,66,0.048449069,0.000734077,0.000723648,0.000707313,0.001099752,0.000051382
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:__eq__:986,6886,0.048433120,0.000007034,0.000006653,0.000006342,0.000405293,0.000005250
/usr/lib/python3.12/re/_parser.py:_parse_sub:468,43,0.048423359,0.001126125,0.000739092,0.000136768,0.006103332,0.001252774
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aiex_ops_gen.py:__init__:1976,2195,0.048356642,0.000022030,0.000021621,0.000020609,0.000037841,0.000001771
/usr/lib/python3.12/inspect.py:isfunction:382,7029,0.048087102,0.000006841,0.000006673,0.000006312,0.000029987,0.000000824
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/tile.py:__init__:19,6314,0.047674409,0.000007551,0.000006221,0.000005881,0.002967673,0.000049622
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:_prod_tile_op:242,1020,0.047498278,0.000046567,0.000044830,0.000042981,0.000167296,0.000008024
/usr/lib/python3.12/enum.py:_get_value:1546,6715,0.047065195,0.000007009,0.000006633,0.000006352,0.001031484,0.000012859
/usr/lib/python3.12/inspect.py:getmodule:989,2023,0.046050798,0.000022764,0.000022312,0.000020629,0.000192734,0.000004667
/home/jiajli/apps/IRON/iron/operators/gemm/op.py:__init__:80,97,0.045868583,0.000472872,0.000237678,0.000062939,0.019876807,0.001999447
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/program.py:<lambda>:64,2375,0.045772609,0.000019273,0.000018445,0.000017644,0.000232368,0.000006489
/home/jiajli/apps/IRON/iron/operators/gemv/op.py:__init__:59,145,0.045619258,0.000314616,0.000073930,0.000044744,0.018128021,0.001500082
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aiex_ops_gen.py:body:1439,6585,0.045181292,0.000006861,0.000006722,0.000006172,0.000033433,0.000000930
/usr/lib/python3.12/inspect.py:__new__:1658,2023,0.044901728,0.000022196,0.000021701,0.000020028,0.000086984,0.000003045
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aiex_ops_gen.py:__init__:4920,544,0.044828023,0.000082404,0.000076569,0.000067628,0.000209495,0.000014159
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/storage.py:__getitem__:468,292,0.044763066,0.000153298,0.000007880,0.000006522,0.001615474,0.000198372
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:__init__:247,2195,0.044576730,0.000020308,0.000019877,0.000018956,0.000113775,0.000002795
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__setattr__:1990,178,0.043551380,0.000244671,0.000065864,0.000049714,0.018054454,0.001352408
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:sym_name:2644,5347,0.043390784,0.000008115,0.000007545,0.000006242,0.000107182,0.000002793
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/endpoint.py:__init__:21,2195,0.042662704,0.000019436,0.000018765,0.000018134,0.000082465,0.000003231
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:__setattr__:2072,846,0.042471982,0.000050203,0.000041373,0.000037010,0.000151185,0.000016146
/usr/lib/python3.12/enum.py:__new__:1139,6644,0.042464662,0.000006391,0.000006232,0.000005981,0.000014527,0.000000570
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/dmatask.py:__init__:43,2195,0.042335155,0.000019287,0.000018685,0.000017994,0.000062137,0.000002435
<frozen os>:__iter__:707,1989,0.042081273,0.000021157,0.000019086,0.000018044,0.000136387,0.000007103
/usr/lib/python3.12/inspect.py:iscode:515,6069,0.041396325,0.000006821,0.000006653,0.000006322,0.000126258,0.000001760
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/runtime.py:sequence:91,33,0.041355534,0.001253198,0.000120387,0.000021531,0.020306467,0.003597774
/usr/lib/python3.12/inspect.py:ismethod:301,6069,0.041132804,0.000006778,0.000006622,0.000006292,0.000040697,0.000000931
/home/jiajli/apps/IRON/iron/applications/llama_3.2_1b/src/utils.py:<genexpr>:42,100,0.040766950,0.000407669,0.000072342,0.000070874,0.001124359,0.000476937
/usr/lib/python3.12/logging/__init__.py:formatMessage:675,1176,0.040734762,0.000034638,0.000032641,0.000029786,0.000211198,0.000009236
<frozen os>:fsencode:820,5036,0.040668674,0.000008076,0.000007554,0.000007074,0.000056346,0.000002406
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:__init__:2963,162,0.040551335,0.000250317,0.000188084,0.000173046,0.001034139,0.000102439
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:_get_depths:262,1020,0.040445378,0.000039652,0.000033463,0.000032290,0.000189157,0.000019225
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/tile.py:__str__:40,6231,0.039998631,0.000006419,0.000006192,0.000005922,0.000057218,0.000001303
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:__init__:4412,726,0.039868584,0.000054915,0.000049388,0.000046698,0.000190288,0.000017729
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:__init__:277,447,0.039555679,0.000088491,0.000092514,0.000067617,0.000234663,0.000014049
/usr/lib/python3.12/inspect.py:_signature_from_function:2456,480,0.039394432,0.000082072,0.000081594,0.000071505,0.000122190,0.000006452
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:_device__init__:248,52,0.039211681,0.000754071,0.000694058,0.000383583,0.001724951,0.000206633
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/types.py:memref:165,1519,0.038843133,0.000025572,0.000023114,0.000020939,0.000186331,0.000009504
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:buffers:2740,98,0.038351009,0.000391337,0.000059046,0.000057779,0.001111054,0.000481413
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/device/device.py:__init__:75,52,0.038251951,0.000735614,0.000677586,0.000366110,0.001707538,0.000205319
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:named_buffers:2771,100,0.038157429,0.000381574,0.000046322,0.000045195,0.001098279,0.000477040
/home/jiajli/apps/IRON/iron/common/compilation.py:dfs_visit:625,117,0.037728706,0.000322468,0.000144352,0.000096382,0.002054241,0.000374412
<frozen importlib._bootstrap_external>:get_code:1124,37,0.037485029,0.001013109,0.000455318,0.000272012,0.003873489,0.001137195
<frozen posixpath>:splitroot:157,2918,0.037238838,0.000012762,0.000007424,0.000006923,0.014869141,0.000275122
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/console.py:render:1347,99,0.036340362,0.000367074,0.000127711,0.000047179,0.002652569,0.000586296
/home/jiajli/apps/IRON/iron/applications/llama_3.2_1b/src/model_with_json.py:assign_weights:303,1,0.036335283,0.036335283,0.036335283,0.036335283,0.036335283,0.000000000
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/helpers/util.py:np_dtype_to_mlir_type:104,1542,0.035933250,0.000023303,0.000019667,0.000018615,0.000115818,0.000007719
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:op:106,5347,0.035789354,0.000006693,0.000006503,0.000005941,0.000080672,0.000001417
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torch/nn/modules/module.py:register_parameter:640,178,0.035784464,0.000201036,0.000031344,0.000023344,0.017897437,0.001342142
<string>:<lambda>:1,4506,0.035560339,0.000007892,0.000007624,0.000006573,0.000103335,0.000002182
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/kernel.py:resolve:77,48,0.035132245,0.000731922,0.000771593,0.000299805,0.001516328,0.000262050
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/numpy/core/fromnumeric.py:_prod_dispatcher:2976,4964,0.035058849,0.000007063,0.000006503,0.000006021,0.000047830,0.000002745
/home/jiajli/apps/IRON/iron/common/compilation.py:is_available:93,448,0.035056990,0.000078252,0.000072297,0.000068169,0.000190519,0.000017420
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_func_ops_gen.py:__init__:183,735,0.035053612,0.000047692,0.000045385,0.000039304,0.000143871,0.000007746
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:__init__:102,48,0.034355743,0.000715745,0.000756205,0.000284646,0.001484277,0.000260963
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/rich/text.py:__rich_console__:706,114,0.034160317,0.000299652,0.000112121,0.000019456,0.002555796,0.000532825
/usr/lib/python3.12/statistics.py:_convert:343,1023,0.034063358,0.000033298,0.000032421,0.000031359,0.000113624,0.000004402
<frozen posixpath>:normcase:54,4636,0.032987283,0.000007115,0.000006613,0.000006081,0.000032381,0.000001869
/home/jiajli/apps/IRON/iron/operators/rope/rope_utils.py:compute_rope_params:70,1,0.032017396,0.032017396,0.032017396,0.032017396,0.032017396,0.000000000
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:get:4166,4798,0.031649691,0.000006596,0.000006442,0.000006132,0.000039454,0.000000808
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:__init__:1943,4849,0.031395521,0.000006475,0.000006262,0.000006002,0.000076073,0.000001649
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aiex_ops_gen.py:__init__:1649,1493,0.031357015,0.000021003,0.000020608,0.000019847,0.000041679,0.000001536
/usr/lib/python3.12/typing.py:_should_unflatten_callable_args:231,4631,0.031009743,0.000006696,0.000006382,0.000005921,0.000024356,0.000001388
/home/jiajli/apps/IRON/iron/common/compilation.py:<genexpr>:332,195,0.030969638,0.000158819,0.000070823,0.000005841,0.002984334,0.000339563
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torchtune/modules/kv_cache.py:__init__:44,16,0.029834845,0.001864678,0.001756876,0.001284962,0.004594609,0.000750980
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/runtime/task.py:task_group:31,4571,0.029725720,0.000006503,0.000006372,0.000005971,0.000031770,0.000000711
/usr/lib/python3.12/statistics.py:<genexpr>:203,2046,0.029522301,0.000014429,0.000016801,0.000005921,0.000063169,0.000008398
/usr/lib/python3.12/linecache.py:checkcache:63,2044,0.029258990,0.000014315,0.000013235,0.000006542,0.000046838,0.000003434
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:compile:1993,263,0.029180350,0.000110952,0.000019667,0.000019226,0.007879719,0.000831181
<frozen os>:decode:767,4009,0.029012097,0.000007237,0.000006692,0.000006242,0.000094719,0.000002488
/usr/lib/python3.12/pathlib.py:exists:866,448,0.029009430,0.000064753,0.000059502,0.000055816,0.000160803,0.000014822
/usr/lib/python3.12/typing.py:__instancecheck__:1195,1344,0.028997338,0.000021575,0.000020759,0.000019728,0.000056927,0.000003139
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:<genexpr>:2277,259,0.028825824,0.000111297,0.000110979,0.000006241,0.000128001,0.000007078
<frozen posixpath>:splitext:125,1176,0.027768771,0.000023613,0.000022412,0.000020068,0.000065113,0.000005273
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/scf.py:body:59,3870,0.027625257,0.000007138,0.000006853,0.000006281,0.000054793,0.000001339
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/scf.py:inner_iter_args:72,1290,0.027060049,0.000020977,0.000020579,0.000019327,0.000064953,0.000002085
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/aie.py:lock:791,248,0.026923253,0.000108562,0.000106506,0.000096351,0.000240804,0.000012552
/home/jiajli/apps/IRON/iron/common/aie_base.py:__init__:50,516,0.026841013,0.000052017,0.000038117,0.000031539,0.003197877,0.000140312
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/ir.py:_flatSymbolRefAttr:188,3192,0.026065720,0.000008166,0.000007624,0.000006462,0.000057719,0.000001977
<frozen posixpath>:basename:174,1176,0.026032826,0.000022137,0.000020930,0.000019307,0.000062919,0.000005085
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:_can_split:2337,258,0.025484207,0.000098776,0.000098110,0.000096783,0.000112903,0.000002474
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/helpers/taplib/utils.py:ceildiv:17,3904,0.025338116,0.000006490,0.000006292,0.000005911,0.000032181,0.000000928
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/torchtune/modules/kv_cache.py:reset:50,16,0.025325385,0.001582837,0.000610841,0.000514750,0.009216208,0.002450451
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:__init__:620,447,0.025170543,0.000056310,0.000061406,0.000039845,0.000098435,0.000010842
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:optimise:2609,4022,0.025152741,0.000006254,0.000006101,0.000005931,0.000033193,0.000000662
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:fix_groups:1966,4022,0.025075587,0.000006235,0.000006091,0.000005881,0.000012563,0.000000482
/usr/lib/python3.12/logging/__init__.py:format:464,1176,0.024999564,0.000021258,0.000019978,0.000018064,0.000158599,0.000006217
/home/jiajli/apps/IRON/iron/applications/llama_3.2_1b/inference.py:<genexpr>:267,114,0.024890897,0.000218341,0.000160874,0.000110428,0.000434008,0.000096632
/usr/lib/python3.12/logging/__init__.py:usesTime:672,1176,0.024733842,0.000021032,0.000019988,0.000018304,0.000069291,0.000004629
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aiex_ops_gen.py:dma_await_task:1359,702,0.024611137,0.000035059,0.000034084,0.000032451,0.000052289,0.000002714
/usr/lib/python3.12/inspect.py:_get_code_position:1675,2023,0.024566285,0.000012143,0.000011933,0.000009208,0.000042530,0.000002608
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/ir.py:_symbolRefArrayAttr:261,324,0.024318373,0.000075057,0.000048711,0.000045646,0.000741086,0.000061317
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_memref_ops_gen.py:__init__:448,584,0.024260217,0.000041541,0.000040927,0.000036188,0.000234241,0.000008645
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:join:560,58,0.024173870,0.000416791,0.000350551,0.000341073,0.001922022,0.000279942
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/utils/hostruntime/xrtruntime/hostruntime.py:__init__:325,1128,0.023913747,0.000021200,0.000020423,0.000019296,0.000049754,0.000003394
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/placers.py:_find_col_match:267,515,0.023893965,0.000046396,0.000043602,0.000018525,0.000337095,0.000026334
/home/jiajli/apps/IRON/iron/common/compilation.py:matches:318,33,0.023709830,0.000718480,0.000340852,0.000126017,0.003240417,0.000702289
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/worker.py:wait_for_value:184,248,0.023246947,0.000093738,0.000092449,0.000081654,0.000130516,0.000005820
/home/jiajli/apps/IRON/iron/common/compilation.py:<genexpr>:319,33,0.023223003,0.000703727,0.000326516,0.000112512,0.003210761,0.000700740
/home/jiajli/apps/IRON/iron/operators/gemm/op.py:_partition_B:384,65,0.023169655,0.000356456,0.000025949,0.000022392,0.021400679,0.002651002
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/dialects/_aie_ops_gen.py:lock:2025,248,0.023102461,0.000093155,0.000091477,0.000082846,0.000212230,0.000011395
/usr/lib/python3.12/functools.py:__get__:1004,945,0.022951827,0.000024288,0.000023885,0.000020889,0.000078398,0.000002724
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/extras/types.py:<lambda>:41,3138,0.022713328,0.000007238,0.000006893,0.000006322,0.000437865,0.000007740
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/iron/dataflow/objectfifo.py:depth:444,3417,0.022485731,0.000006581,0.000006261,0.000005811,0.000038713,0.000001765
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:__init__:4029,259,0.022306445,0.000086125,0.000085100,0.000083848,0.000138100,0.000004323
/home/jiajli/apps/mlir-air/my_install/mlir-aie/install/python/aie/ir.py:_boolAttr:70,3215,0.022253541,0.000006922,0.000006733,0.000006242,0.000024326,0.000000910
/home/jiajli/apps/IRON/iron/common/compilation.py:<genexpr>:320,103,0.022218479,0.000215713,0.000071595,0.000005871,0.002983402,0.000417344
/home/jiajli/apps/mlir-air/sandbox/lib/python3.12/site-packages/regex/_regex_core.py:_is_full_case:2492,258,0.022188271,0.000086001,0.000085315,0.000084108,0.000098987,0.000002305
